#{"t_start": 1765242872.8007967, "env_id": "highway-v0"}
r,l,t
26.694148,40,9305.681992
27.71637,40,9335.740697
28.471926,40,9365.592879
28.383037,40,9395.497195
29.138592,40,9426.519379
29.360815,40,9458.117686
28.471926,40,9488.846106
28.471926,40,9519.41416
29.360815,40,9550.160005
28.471926,40,9581.17129
28.471926,40,9611.303601
27.714866,40,9641.852904
30.027325,40,9671.780793
27.583037,40,9701.981369
27.583037,40,9731.984383
27.827481,40,9762.121921
28.11637,40,9792.776203
29.360815,40,9823.926184
12.560815,18,9837.726666
26.694148,40,9868.416099
26.694148,40,9898.920547
27.583037,40,9931.480075
26.694148,40,9963.806151
28.471926,40,9995.80655
26.894148,40,10028.143821
28.471926,40,10059.268201
27.716351,40,10090.901928
26.694148,40,10123.325549
28.383032,40,10155.043071
27.583037,40,10187.144892
26.694148,40,10218.423717
27.583037,40,10254.747365
29.494145,40,10286.650641
29.005259,40,10318.914087
29.360815,40,10350.953662
27.583037,40,10382.983399
27.583037,40,10414.799153
28.471926,40,10446.705731
29.494148,40,10478.686439
27.249704,40,10510.472384
28.471926,40,10542.475134
28.471926,40,10574.148685
26.694148,40,10606.434156
27.783037,40,10638.543139
28.471926,40,10670.80281
26.694148,40,10702.992245
27.268525,40,10734.94835
27.583037,40,10766.513107
27.005259,40,10798.375785
29.360815,40,10829.91533
27.827481,40,10861.978568
26.694148,40,10893.466952
27.583037,40,10924.743444
28.31637,40,10956.333005
26.827481,40,10988.279468
27.049704,40,11020.32842
28.046437,40,11052.899117
29.005259,40,11085.414303
26.694148,40,11116.828343
26.737904,40,11148.85342
28.471926,40,11180.355637
27.583037,40,11214.256563
28.471926,40,11246.446399
27.583037,40,11284.090202
27.583037,40,11322.590797
27.360815,40,11359.400403
27.71637,40,11394.901043
27.227481,40,11428.694016
28.605259,40,11460.227755
28.471926,40,11491.362767
28.31637,40,11522.60806
26.983037,40,11553.864283
29.360815,40,11585.772735
27.583037,40,11617.289552
30.427481,40,11648.544809
26.694148,40,11680.309662
27.583037,40,11715.754584
26.694148,40,11748.690383
29.360815,40,11782.777424
28.11637,40,11817.637072
28.71637,40,11849.331295
26.694148,40,11881.743899
29.494148,40,11918.089116
28.471926,40,11951.317375
27.583037,40,11984.134461
27.649704,40,12016.92863
29.360815,40,12049.759164
28.471926,40,12081.311382
26.694148,40,12113.343301
29.360815,40,12145.857604
29.494148,40,12180.801873
30.294148,40,12213.816252
26.738592,40,12248.538997
28.983037,40,12284.946217
28.116344,40,12318.624777
28.471926,40,12350.803946
29.360815,40,12382.789612
29.360815,40,12416.461431
26.694148,40,12448.897103
29.360815,40,12480.846691
28.471926,40,12514.427033
29.360815,40,12547.937647
26.694148,40,12580.611838
27.583037,40,12611.702827
28.471926,40,12644.086512
29.360815,40,12678.374005
29.360815,40,12709.952447
27.183037,40,12741.234678
28.471926,40,12772.744991
28.471926,40,12804.099292
29.360815,40,12835.253213
27.583037,40,12867.081014
29.360815,40,12900.295702
30.027325,40,12935.991783
28.383037,40,12968.446466
26.827481,40,13001.678647
29.360815,40,13033.444265
26.694148,40,13065.547978
31.226679,40,13097.3154
29.360815,40,13129.167259
29.360815,40,13161.195459
28.471926,40,13192.594218
29.494148,40,13223.445145
28.471926,40,13255.630146
29.227454,40,13287.038177
29.294148,40,13320.729399
27.583037,40,13353.509695
7.894148,12,13363.134391
27.583037,40,13397.428699
27.583037,40,13429.871754
28.471926,40,13463.153638
29.360815,40,13498.427434
27.226569,40,13531.172199
28.471926,40,13565.565564
2.783013,5,13569.920026
28.471926,40,13601.593706
28.471926,40,13634.255234
28.271926,40,13665.293441
28.471926,40,13696.713058
29.360815,40,13729.341172
28.471926,40,13761.536562
26.694148,40,13792.597618
29.360815,40,13824.362323
26.694148,40,13858.404597
29.360815,40,13889.783894
27.583037,40,13924.519073
27.583037,40,13959.541549
26.871926,40,13993.158779
28.894148,40,14024.478507
26.827481,40,14055.790805
26.694148,40,14090.148477
26.694148,40,14123.382135
26.694148,40,14157.364572
29.360815,40,14189.673995
28.471926,40,14222.451699
26.694148,40,14255.748349
26.694148,40,14288.218389
29.360815,40,14322.720417
26.694148,40,14356.48855
29.360815,40,14388.843574
29.360815,40,14424.608925
26.694148,40,14457.069472
27.583037,40,14488.890172
27.583037,40,14521.658571
27.583037,40,14554.190232
27.471926,40,14587.103961
26.694148,40,14619.326493
29.360815,40,14652.133821
29.360815,40,14686.699776
26.694148,40,14720.950254
29.360815,40,14755.668986
28.471926,40,14787.314008
29.360815,40,14820.292311
28.471926,40,14851.872725
26.694148,40,14883.836037
26.694148,40,14915.519468
28.471926,40,14947.368156
26.694148,40,14982.161247
29.360815,40,15017.389033
29.360815,40,15049.648531
26.694148,40,15083.824448
27.583037,40,15114.647869
26.694148,40,15145.927302
29.205259,40,15179.640527
29.360815,40,15211.438426
29.360815,40,15245.335343
26.694148,40,15281.646497
28.471926,40,15315.184294
29.360815,40,15349.214349
27.583037,40,15382.662832
26.694148,40,15415.671434
28.605259,40,15447.480122
26.694148,40,15479.234434
27.583037,40,15510.599791
28.471926,40,15543.177468
29.894148,40,15574.768117
26.694148,40,15606.447181
27.583037,40,15637.7516
29.138592,40,15669.957098
26.694148,40,15701.932709
27.583037,40,15733.14464
26.827481,40,15764.601593
29.360815,40,15796.380484
26.694148,40,15828.069059
26.694148,40,15860.050816
26.694148,40,15892.524514
11.360815,18,15906.397854
27.583037,40,15938.089494
28.471926,40,15970.532337
26.694148,40,16002.016874
27.583037,40,16033.48137
26.827481,40,16064.968739
29.360815,40,16096.726411
29.360815,40,16129.08315
26.827481,40,16162.092526
26.694148,40,16193.347804
27.583037,40,16225.550016
27.583037,40,16258.289226
28.471926,40,16289.684314
27.071926,40,16321.262151
27.583037,40,16352.619825
26.694148,40,16384.860053
26.694148,40,16416.990943
29.360815,40,16448.774011
29.227481,40,16481.199604
27.583037,40,16512.673973
27.583037,40,16544.889641
29.360815,40,16585.816428
29.360815,40,16631.97467
26.694148,40,16675.631576
29.360815,40,16707.112315
26.694148,40,16740.898479
28.405259,40,16772.753881
26.694148,40,16805.731208
28.471926,40,16836.994929
26.894148,40,16868.410103
27.738456,40,16900.401339
27.338592,40,16935.20609
22.849704,33,16962.982861
6.694148,11,16973.388802
28.471926,40,17006.145997
28.471926,40,17037.937101
28.471926,40,17070.452129
26.983037,40,17103.218539
26.694148,40,17133.916977
26.694148,40,17166.677457
27.583037,40,17199.916033
29.973458,40,17233.306888
27.583037,40,17266.441594
29.360815,40,17299.560535
26.694148,40,17334.429833
29.623588,40,17366.101635
27.583037,40,17398.213429
27.583037,40,17430.694777
26.694148,40,17465.077944
27.360815,40,17499.417901
26.694148,40,17532.562829
27.583037,40,17564.69042
30.694148,40,17599.366755
28.471926,40,17631.769094
26.827481,40,17666.901674
28.605259,40,17699.210862
28.471926,40,17730.192285
26.960811,40,17762.246106
27.649015,40,17796.334179
28.91637,40,17830.023965
29.360815,40,17864.485989
29.360815,40,17897.427541
28.471926,40,17928.746698
26.694148,40,17962.385422
26.694148,40,17995.988924
29.360815,40,18030.508013
28.827481,40,18062.676666
29.360815,40,18094.212389
27.71637,40,18127.407638
26.694148,40,18160.187251
26.694148,40,18194.121119
27.583037,40,18226.883713
29.360815,40,18260.308198
26.694148,40,18294.763701
27.583037,40,18327.016354
26.694148,40,18360.516599
28.027481,40,18396.418858
28.094148,40,18430.93335
27.427481,40,18465.156987
27.583037,40,18498.417199
29.360815,40,18533.455293
28.738592,40,18551.273688
28.471926,40,18565.608141
5.360815,9,18568.765105
29.360815,40,18582.511462
27.583037,40,18596.203261
26.694148,40,18609.884983
29.360815,40,18623.534466
29.360815,40,18637.126168
28.471926,40,18650.890771
29.360815,40,18664.526514
29.360815,40,18678.397017
27.360815,40,18692.515161
29.138592,40,18706.157136
29.405259,40,18721.598313
28.471926,40,18756.56096
29.360815,40,18784.595575
28.471926,40,18798.718413
28.471926,40,18812.143534
27.583037,40,18825.586179
28.471926,40,18839.68663
27.583037,40,18853.622232
28.160815,40,18867.693908
26.694148,40,18881.51411
28.471926,40,18895.171621
29.360815,40,18908.744029
29.360815,40,18922.484157
26.694148,40,18936.036773
29.360815,40,18949.606435
29.094148,40,18963.416303
27.583037,40,18977.085011
28.471926,40,18990.806147
26.694148,40,19004.550499
26.694148,40,19018.283964
28.471926,40,19031.974977
29.360815,40,19045.839411
27.583037,40,19059.500486
29.494148,40,19073.473692
26.694148,40,19087.279126
26.694148,40,19101.076452
28.471926,40,19114.903465
29.360815,40,19128.832895
27.583037,40,19142.625513
29.805259,40,19156.711544
27.583037,40,19170.559255
29.360815,40,19184.449046
27.583037,40,19198.24902
26.694148,40,19212.034508
26.694148,40,19225.723268
26.694148,40,19239.584399
27.604011,40,19253.1823
26.694148,40,19266.76687
29.360815,40,19292.985839
28.405126,40,19307.901445
26.694148,40,19322.195635
27.583037,40,19335.803316
28.471926,40,19349.878213
27.583037,40,19363.861177
29.360815,40,19377.494423
26.694148,40,19391.175045
29.360815,40,19404.785509
26.694148,40,19418.66993
26.694148,40,19432.459164
26.827481,40,19446.258662
27.583037,40,19460.436061
27.583037,40,19474.279494
27.427481,40,19487.971848
27.583037,40,19501.571718
26.694148,40,19515.5271
29.360815,40,19529.410916
29.360815,40,19557.265984
28.471926,40,19571.495397
29.360815,40,19589.518655
27.71637,40,19603.256836
27.583037,40,19616.922777
29.360815,40,19630.928682
28.471926,40,19644.765688
26.694148,40,19658.701407
29.360815,40,19672.254781
26.694148,40,19686.039226
26.694148,40,19699.70857
27.583037,40,19720.232785
26.694148,40,19733.869249
27.712477,40,19747.417452
29.360815,40,19761.383211
27.294148,40,19775.001515
28.471926,40,19788.683103
27.583037,40,19802.610963
29.360815,40,19816.626995
26.694148,40,19830.459986
26.694148,40,19857.574557
27.494148,40,19870.93813
26.694148,40,19884.313323
26.694148,40,19898.432419
27.583037,40,19912.310669
28.605259,40,19925.931541
28.471926,40,19939.66507
29.360815,40,19953.324797
29.360815,40,19966.918078
27.583037,40,19980.99364
26.694148,40,19994.907887
29.360815,40,20008.868279
27.583037,40,20036.857383
29.360815,40,20050.494274
29.360815,40,20075.956205
28.471926,40,20089.851801
29.360815,40,20103.337018
29.360815,40,20128.680551
26.694148,40,20142.664033
27.205259,40,20157.738717
26.694148,40,20182.88771
29.360815,40,20196.975776
29.360815,40,20222.896941
29.138592,40,20237.31473
26.694148,40,20251.523311
29.360815,40,20277.428085
29.360815,40,20291.229527
27.583037,40,20312.400024
29.360815,40,20332.595278
28.471926,40,20346.92745
27.583037,40,20373.094308
26.694148,40,20387.003856
29.360815,40,20401.914136
26.694148,40,20427.081176
28.605259,40,20441.264009
27.583037,40,20468.108495
28.471926,40,20481.528378
29.360815,40,20495.040473
29.360815,40,20520.243116
28.471926,40,20533.88711
27.715705,40,20547.794346
29.360815,40,20572.443397
29.360815,40,20585.826167
2.294011,4,20587.216325
29.360815,40,20611.128096
26.694148,40,20625.922825
28.605259,40,20639.286936
26.694148,40,20664.510265
28.538459,40,20677.762622
29.360815,40,20691.298116
27.583037,40,20716.282613
29.360815,40,20729.305835
29.360815,40,20743.004455
27.583037,40,20768.051568
29.360815,40,20781.240932
26.694148,40,20801.521453
28.560795,40,20820.574671
29.360815,40,20833.89556
28.471926,40,20859.499481
26.694148,40,20872.574032
6.694148,10,20875.845121
29.005259,40,20889.109887
29.360815,40,20914.145034
26.694148,40,20927.695304
28.471926,40,20947.87083
29.494148,40,20966.735548
