#{"t_start": 1764738393.5106578, "env_id": "merge-v0"}
r,l,t
12.208092,16,113.925248
15.16179,17,114.138932
13.094516,14,114.32239
7.074251,9,114.43721
15.16179,17,117.571241
14.047105,17,117.755231
15.134012,17,117.94569
12.965676,15,118.111122
11.873086,14,118.276134
5.725353,7,118.354226
13.967068,16,118.538464
9.882388,12,118.672202
8.640684,10,118.779596
14.272901,16,118.967512
12.194147,16,119.142741
14.457852,16,119.346019
6.579384,8,119.435574
12.633616,17,119.622221
14.106234,16,119.82289
12.466385,15,119.983198
14.384012,16,120.185972
12.808999,15,120.353097
14.513437,17,120.554727
13.779792,15,120.739194
12.217998,14,120.904177
4.975571,6,120.973638
14.578457,17,121.172598
11.646656,14,121.336337
7.947746,10,121.454595
13.066951,14,121.635786
11.888592,16,121.823596
11.388815,14,121.988996
8.790549,12,122.133874
11.970045,14,122.308719
13.995123,17,122.494373
12.773259,15,122.663664
4.124971,5,122.723271
14.384011,16,122.926207
14.495123,16,123.120172
14.91179,17,123.335325
14.300679,17,123.537963
12.300283,17,123.72331
8.373086,10,123.857154
11.222211,15,124.045647
10.265828,12,124.203369
14.91179,17,124.427399
8.97263,11,124.559581
13.967298,16,124.774906
12.801932,16,124.991356
14.511403,16,125.192131
11.833599,15,125.405544
12.996109,15,125.615127
15.022901,17,125.856167
14.939568,17,126.071622
14.114053,17,126.264731
11.528042,15,126.463672
13.549057,16,126.674755
14.41179,16,126.875553
14.680074,17,127.101513
15.106234,17,127.307535
14.707852,17,127.551263
14.800679,17,127.754522
11.274764,16,127.974749
8.638889,10,128.110236
13.197574,16,128.309685
14.578457,17,128.483715
6.39293,8,128.589944
11.548948,14,128.777375
12.411394,17,128.994629
12.21695,17,129.208892
13.297105,16,129.406043
12.133928,16,129.59475
14.524864,17,129.799445
13.502611,16,130.005026
13.308499,16,130.211091
13.828409,16,130.421618
11.774439,16,130.613937
15.189568,17,130.838112
6.485845,8,130.93127
10.432199,13,131.105656
12.226376,16,131.295603
11.833599,15,131.501236
12.455833,17,131.701607
14.550679,17,131.922682
12.133615,17,132.124756
9.281252,13,132.288851
14.412148,17,132.527019
13.789285,15,132.721694
13.078815,16,132.915758
12.689172,17,133.125569
12.689171,17,133.335023
7.345308,9,133.455974
11.555821,15,133.654942
12.272505,17,133.856823
15.217346,17,134.089288
12.411394,17,134.30499
12.71695,17,134.503667
9.798892,12,134.658733
12.163653,16,134.844917
14.272901,16,135.058386
14.550679,17,135.310075
15.23563,17,135.578101
15.261785,17,135.807635
14.402296,16,136.026102
3.101403,4,136.075003
12.189531,16,136.254384
15.189568,17,136.449689
12.71695,17,136.643465
12.473555,16,136.837516
14.550679,17,137.057656
13.280721,16,137.260876
8.376943,10,137.367631
14.717346,17,137.571059
13.614241,16,137.799877
4.836507,6,137.887354
8.037657,11,138.064237
7.623709,9,138.183945
14.38437,17,138.414232
10.251157,13,138.586667
13.856187,16,138.809817
4.153289,5,138.874583
13.167672,16,139.087446
15.134012,17,139.378973
12.761389,17,139.644306
12.725156,15,139.845299
14.522901,17,140.064269
10.2815,12,140.226651
10.412148,13,140.401368
12.027481,16,140.578734
13.632113,15,140.787595
5.865357,7,140.900187
14.328457,16,141.148963
13.669085,16,141.358071
12.023887,14,141.545682
7.140782,9,141.655996
10.263622,12,141.797113
8.342463,10,141.923229
14.328457,16,142.174808
12.356596,15,142.360899
8.230267,10,142.477145
7.211613,8,142.576989
12.547326,15,142.763648
6.238963,7,142.861741
13.91179,16,143.08487
8.614241,10,143.218058
12.716948,17,143.425755
5.181394,6,143.49626
11.58031,16,146.690899
15.16179,17,146.871601
12.735234,17,147.052334
14.078179,16,147.245894
12.633616,17,147.422569
15.207852,17,147.626331
10.790738,14,147.787792
14.328457,16,147.979324
14.245123,17,148.171947
15.078456,17,148.364949
7.845942,10,148.475217
12.194147,16,148.653397
14.846741,17,148.864486
4.785106,6,148.932522
7.28667,9,149.035646
15.152296,17,149.217377
12.689172,17,149.411301
12.884012,15,149.59416
12.743105,17,149.775105
12.633616,17,149.973732
12.661394,17,150.159964
13.967336,16,150.365486
15.050679,17,150.575214
9.103809,11,150.708538
15.106234,17,150.928184
13.772901,16,151.116086
14.328457,17,151.312245
12.716902,17,151.503804
13.724641,16,151.685812
14.967346,17,151.887149
14.634012,17,152.086256
14.522901,17,152.306023
14.41179,16,152.505279
14.494837,16,152.706632
12.522505,17,152.912903
7.302642,9,153.010785
14.995123,17,153.221754
14.789563,17,153.44557
12.522505,17,153.65422
13.85722,17,153.854964
15.245122,17,154.078234
12.869949,15,154.264098
12.083036,16,154.475159
13.947388,17,154.6972
5.785856,7,154.777558
11.360814,16,155.006061
12.633616,17,155.196458
14.550679,17,155.429107
9.995482,12,155.578989
13.106234,15,155.794713
12.438704,15,155.996374
12.549718,15,156.194811
13.496377,16,156.399501
12.107219,14,156.576725
13.197386,16,156.770092
14.384012,16,156.974711
14.384012,16,157.196707
15.022901,17,157.411346
13.46729,15,157.604856
8.243513,10,157.716048
15.187945,17,157.94255
14.689568,17,158.156158
10.975524,14,158.328944
12.16203,16,158.526037
14.437945,16,158.746262
15.16179,17,158.998359
5.799615,7,159.09009
13.190506,16,159.294405
13.912776,17,159.513758
14.495123,17,159.732252
12.30306,17,159.955894
5.689947,7,160.044532
12.355839,17,160.249966
14.384012,16,160.46728
7.023648,9,160.566374
12.763011,17,160.77129
12.715559,15,160.94954
10.216481,12,161.104543
14.141832,17,161.325638
13.633965,16,161.528333
12.411394,17,161.733252
14.91179,17,161.97236
14.828457,17,162.19628
14.21729,16,162.416817
11.50313,14,162.579336
11.969208,16,162.763665
13.633051,17,162.965142
12.305258,16,163.16466
6.117374,8,163.27726
12.689172,17,163.462617
14.856234,17,163.676509
13.772192,17,163.891155
14.495123,16,164.112213
15.290908,17,164.329807
15.245123,17,164.542743
7.439926,9,164.656237
14.91179,17,164.896079
13.225165,16,165.111652
13.606943,17,165.324476
15.217346,17,165.569342
14.328457,16,165.796348
4.123127,5,165.866617
12.661394,17,166.064717
14.328457,16,166.295897
13.578457,16,166.502833
14.689568,17,166.724797
12.967003,15,166.909244
14.606234,17,167.114949
14.484007,17,167.345412
10.417291,15,167.531245
13.743513,17,167.760898
14.058499,17,167.984326
14.550679,17,168.198361
13.613713,16,168.414253
14.634012,17,168.626452
15.106234,17,168.881067
