#{"t_start": 1764970946.0686874, "env_id": "intersection-v1"}
r,l,t
0.0,1,633.306794
0.0,1,633.37771
2.0,13,634.58742
1.0,3,634.788742
0.0,13,635.735634
0.0,1,635.849643
0.0,2,636.029054
0.0,7,636.772738
0.0,11,644.393007
1.0,9,645.020916
0.0,8,645.789901
1.0,1,645.857966
1.0,1,645.969765
0.0,3,646.180749
0.897152,3,646.594782
0.0,3,646.985001
1.399597,12,648.321944
0.081691,11,649.589178
1.0,1,649.757313
1.0,5,650.30573
0.0,1,650.462983
0.0,3,650.752867
1.0,3,651.173118
-4.0,12,653.74861
1.0,2,653.992336
0.0,4,654.290366
0.0,1,654.409552
0.0,13,656.232068
0.0,3,656.605927
0.0,7,657.38694
0.0,10,658.178039
0.0,7,658.825786
0.0,2,659.143917
0.0,4,659.527026
0.0,1,659.728539
1.0,1,659.852928
0.0,13,661.381586
1.0,6,662.071002
1.0,2,662.258081
0.0,13,663.946622
0.0,5,664.556273
1.907543,5,665.295082
-3.11014,3,665.5281
0.0,2,665.761819
1.0,1,665.895699
0.0,6,666.732849
0.0,1,666.929517
0.0,8,667.774603
-5.0,4,668.068853
-3.0,12,669.791612
0.0,13,672.39926
0.0,1,672.512022
0.0,13,674.275712
1.0,6,674.770589
1.0,1,674.887927
1.0,2,675.093248
0.0,2,675.295244
0.0,1,675.414012
0.0,1,675.561937
0.0,1,675.676469
0.0,13,676.660263
1.0,13,678.242985
0.0,1,678.379499
0.0,1,678.565225
0.0,1,678.661925
1.0,5,679.293998
0.0,1,679.436459
1.0,1,679.644226
2.0,12,680.592636
0.0,1,680.735863
0.0,2,680.967466
1.0,1,681.165881
0.076414,8,682.218832
0.0,1,682.400555
0.0,13,683.751019
0.0,13,685.367225
-4.0,10,686.774212
1.0,1,686.92507
1.0,3,687.28808
2.428701,9,688.719581
0.0,10,690.217913
1.0,7,691.183814
0.0,1,691.310065
1.0,6,692.101228
0.0,13,693.427539
0.0,4,693.790709
0.0,13,696.467868
0.0,1,696.593753
4.0,8,697.469185
0.0,13,699.914302
0.0,1,700.064137
0.0,1,700.255253
0.0,13,701.88848
0.0,1,702.089323
2.0,5,702.520584
1.0,11,703.777842
0.0,1,703.916846
1.0,1,704.128271
0.0,13,705.825918
1.0,6,706.915343
-5.0,4,707.263263
0.0,10,708.91007
-5.0,10,710.090713
0.0,13,711.889605
0.0,1,712.024638
-3.0,6,712.807183
3.288112,13,714.653644
1.0,3,714.979802
1.0,5,715.499798
0.0,1,715.668074
0.0,3,716.030699
1.0,1,716.178549
0.0,9,717.03009
1.0,6,717.581772
0.0,1,717.707873
2.0,7,718.485838
0.0,4,718.94866
0.0,1,719.070359
0.0,1,719.236243
-2.0,5,719.819481
0.0,9,720.718602
0.0,6,721.021614
1.0,1,721.205975
2.551226,5,721.631069
-3.0,6,722.18487
0.0,1,722.259184
0.0,1,722.317673
-3.410776,6,722.794922
-4.0,6,723.410339
0.241898,4,723.621652
0.0,1,723.732993
0.0,7,724.564794
2.0,3,725.087906
0.0,8,725.979224
1.0,1,726.111875
1.0,12,728.037022
-4.0,4,728.61193
0.0,1,728.762004
0.0,1,728.921669
-2.0,7,730.103687
0.0,1,730.210866
0.0,1,730.370463
1.0,7,731.278559
-5.0,3,731.679991
0.0,1,731.799988
0.0,5,732.19416
0.0,8,732.897042
1.0,1,733.080414
-2.884229,6,733.557424
0.0,1,733.742671
0.0,1,733.880139
1.0,3,734.280164
2.0,3,734.537826
0.0,1,734.681778
